timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99
0,0.0,0.451483734638851,62.777510148779,352.709874928326,369.088424082031,41.051038553139,187.27134671224,28.9741105653975,60.0,168.06157430013,5.93081424993693,73.7807146187581,79.3532478301379,86.23175573349,36.1466865539551,30.1287531852722,26.3073599056322,150.0,189.253744864626,777.157938474203,0.305831482961568,21.3014910621842,286.04530281751,6.73262097299411,4.97137689590454,27.2851295359929,185.010473053466,17.896635167739,5.46537682059033,9.81359339432375,311.066094246606,89.376514473657,591.918969643891,0.475995151441467,492.244519986257,441.081192992074,227.267329440041,496.637234765625,258.131797092014,63.5287965774536,215.541610717773,206.843436964897,31.0141838248924,32.3531950868206,255.774497975243,0.258334676027298,221.689579772949,53.628005472819,257.070288425022,255.572531382243,99.4797459920247,55.4185980039173,0.0336874676542524,1.00999999046326,1645.08055555556,93.0328720869842,57.9407229571872,0.0345646930543247,0.970000028610229,1676.29791666667,94.1451864737052,60.3709313996633,0.0365102596861246,1.02999997138977,1653.53333333333,98.9729646612097,54.3725010196368,0.0320086332607206,0.939999997615814,1698.68237037037,94.225926957307,55.8059450403849,0.0332694303687941,0.949999988079071,1677.39406481482,95.3521312713623,57.9007965726146,0.0347999200737124,0.990000009536743,1663.81981481481,96.6096320540817,8.0,97.7898557609982,569.638718612106,97.7203054416974,1002.56059943305,187.862331389251,0.691275455500744,178.172152737959,1.96028787541015,3.49685048181909,141.136279343061,156.86448311733,22.5504248301188,6.49590770517772,8.69290884840425,256.309194624159,97.7203054416974,1.01275334666695
1,0.0,0.450391659436548,32.7532945600423,353.451699626118,358.726550890842,56.6673162288399,181.514750494912,47.0519900572035,60.0,166.219193522135,5.92434054029895,71.2725377006907,78.8782094822714,85.5240852970478,36.1466865539551,29.7356029428043,26.043449712373,150.0,181.67917202593,862.35265557054,0.290413484072268,23.2769017841382,275.897329690829,6.7408902664797,4.7121305699934,26.1910647344589,185.152070787218,17.636882896415,5.10515721636392,8.12900160180105,311.726369508249,86.9348522420812,593.107465114848,0.465983191884566,515.841414119561,389.889710890906,198.827617161615,459.633749846016,237.574305470009,54.1704475402832,217.558358633639,211.19802101983,38.7354683605477,31.9720814918844,238.296198399862,0.257680505514145,224.791517266168,58.5723237440321,244.039484151204,241.229143778483,99.5144281098337,61.1722225586573,0.0397659046844688,1.00999999046326,1538.30833333333,97.0074547696997,64.6244447496202,0.0417251570152102,0.970000028610229,1548.8125,99.6355577822085,68.7714779376984,0.0451760349061935,1.02999997138977,1522.3,106.099816866274,60.6435430751906,0.0385147786024796,0.939999997615814,1574.55255555556,100.064075060244,63.0247236993578,0.0404441031163115,0.949999988079071,1558.31675925926,101.064030968701,67.21796281532,0.0437587008497216,0.990000009536743,1536.10508333333,105.295187443863,8.0,97.7317582213084,609.022413352684,97.6974043134054,1029.77231688323,181.561470116608,0.69071670944639,178.584277570065,2.18596781865139,3.83264411899227,135.498516494905,156.857503951613,24.4875385920207,7.34185919481465,8.9268580851311,244.029309082031,97.6974043134054,1.01257003431656
3,0.0,0.45020309585873,21.7461496932278,353.703424627131,356.813776578507,61.4693914025864,180.45209809917,53.0014712443528,60.0,166.606620279948,5.91786683066096,71.6202550530989,78.5457751523531,85.2247163420984,36.1466865539551,29.5692868567213,25.8587639735295,150.0,180.650904149818,1059.65757724112,0.264372098587294,26.6263566980375,270.291204073378,6.76855021333799,4.36724398499828,25.982231259346,185.118617655436,17.4254930878975,4.80071007940504,6.82691931700112,312.595143736354,83.5005840880526,594.671258725438,0.462793325902294,478.823652939022,375.402443970319,190.779135539066,446.021609901419,230.012005500788,50.0022431691488,218.413333202764,213.0251288414,39.2105222838427,32.4330187795525,230.137201446957,0.257324081394407,229.094559648302,62.4879393683539,236.925795152452,233.091172239516,99.976587562561,65.3683356046677,0.0436448223732061,1.00999999046326,1497.73402777778,100.804492198096,67.8461129082574,0.0448466593686252,0.970000028610229,1512.84652777778,102.458519801387,72.2863037586212,0.048644524403705,1.02999997138977,1486.01111111111,108.780556777672,63.8250362820095,0.041369673937348,0.939999997615814,1542.79766329966,103.04185361509,66.3061134762234,0.0435410285674421,0.949999988079071,1522.84214814815,103.95078913724,70.7405573643578,0.0471521889250827,0.990000009536743,1500.26030555556,108.278520730101,8.0,97.7969802932739,626.957410685221,97.7560322411855,1019.0055613765,180.539679704082,0.69021552255638,178.72412479285,2.70850079514552,4.80586862768639,132.384002262988,157.018168487818,28.5795738855998,10.9350440263748,9.47705100848351,236.918333477444,97.7560322411855,1.01247268202722
5,0.0,0.450194047564317,21.7022237092919,353.668471457742,356.769023670092,61.4573758239525,180.427235372273,53.0626581147159,60.0,169.641232819027,5.91139312102298,72.8410459954868,78.3045169712947,85.0976824425951,36.1466865539551,29.4987124681084,25.7247316507193,150.0,181.026529294635,1434.31445816443,0.241980957405161,34.8343599711439,262.947880589224,7.39887145505404,4.29938665582635,25.7165038585663,184.834125010173,16.9424954082803,4.71882931921217,6.52203008123473,318.601984999223,78.9416168978913,605.483572998602,0.462076096831854,459.758017181891,373.575527281867,189.764181823259,441.530483268347,227.516935149082,49.9710224893358,218.617937536088,213.149055698291,37.7675085443507,32.734443357452,227.588529968262,0.256964474916458,239.660368101332,70.0191352823045,233.884070694504,230.086927426051,100.977848021406,71.3254195849101,0.0489601974080777,1.00999999046326,1456.80416666667,107.176760129575,71.7811129252116,0.0481538328932348,0.970000028610229,1490.6625,106.940373540808,76.7718768437703,0.0524614067034988,1.02999997138977,1463.39722222222,113.781666953475,67.7078836494022,0.0445090432017494,0.939999997615814,1521.21633670034,107.390001706724,70.235492960612,0.0467963617851019,0.949999988079071,1500.87507407407,108.619075563219,75.1398254425871,0.0508943729323793,0.990000009536743,1476.38768518519,112.98333468967,8.0,97.9216374634005,656.284451746058,97.7680783217004,1009.70328722353,180.745937135839,0.689714335666371,178.704706365412,3.69218419954236,6.54818539727818,128.304378105124,156.948848620756,33.2897454897563,17.9071021252208,11.0910556545964,233.841607391892,97.7680783217004,1.01241611739251
6,0.0,0.450260358623891,26.7002999789638,353.601055353338,357.420571350242,61.4095515263557,180.78920630569,52.9867958107878,60.0,174.918891472287,5.90491941138499,75.5061937759769,78.0632587902362,85.1052254772225,36.1466865539551,29.5029030429014,25.590699327909,150.0,182.065346404695,2134.54137482856,0.225317738464546,52.3884231304659,255.13274550222,9.05868088478837,4.6876718987802,25.783008184433,185.100039020114,21.3045108979779,5.09751271009445,8.16818036238353,330.494195691709,76.536973071063,626.889552245077,0.462307764613205,466.742863254747,374.0800542319,190.044474573278,443.066708902248,228.370393834582,49.9464903301663,218.503572591146,213.069215143943,38.3270765494594,32.6286473331043,228.364912424088,0.257472228606542,253.957222620646,79.0383311483595,234.185122547887,230.435397284372,103.934629090411,80.7370864073435,0.0563170673755259,1.00999999046326,1433.61666666667,119.14546518679,78.3966680230035,0.052620216478974,0.970000028610229,1489.85833333333,116.327964570787,84.235001595815,0.0578988881634468,1.02999997138977,1454.86388888889,124.109724489848,74.7981257279714,0.0496556203170444,0.939999997615814,1506.33755555556,117.163334344935,77.6670110193888,0.0522611803467581,0.949999988079071,1486.13197222222,118.683242232711,83.0305290297499,0.0569194421981302,0.990000009536743,1458.73757407407,122.73518637198,8.0,98.1217403493029,716.081863177264,97.8737718965427,1003.22195838646,181.62081012859,0.689213148776361,178.667252974077,5.52355019883432,9.9539244612058,123.962636390122,156.843797511002,37.8786357667711,26.7740386731095,14.5822310836227,234.185122547887,97.8737718965427,1.0123802922864
8,0.0,0.450498412006176,40.6891103940722,353.648805170474,359.469824630302,61.4436265736709,181.927680350168,52.9553011984419,60.0,184.024013040936,5.89844570174701,82.8745812678154,77.8308795701247,85.5597873575871,36.1466865539551,29.7554374208817,25.4615997611804,150.0,184.705700104687,3078.54676021592,0.219139866742217,84.0338106816623,247.63288978451,12.0209846558459,5.55962293428034,28.4439817259047,185.04114151001,28.355874637778,6.14195838967959,12.9067387849017,355.973249325788,79.8785753213388,672.751848786418,0.463316397691492,517.105303918932,374.938924217224,190.521624565125,451.092848946183,232.829360525657,50.0187223646376,218.300096978082,212.877328491211,42.3169172562493,32.2662579782368,233.327273787392,0.257829964160919,276.094674004449,92.0706609635126,239.023203531901,234.677660420736,108.425011957873,97.8145846048991,0.0704980564428168,1.00999999046326,1387.47916666667,139.774078835381,92.6483347998725,0.0634500073534658,0.970000028610229,1460.17847222222,135.787965520223,100.290859178543,0.0706796287244393,1.02999997138977,1418.95,144.784821263066,90.4167926883698,0.0620044342051765,0.939999997615814,1458.23107407407,136.915189898456,93.4155558692084,0.0650762743052245,0.949999988079071,1435.47793518519,138.333520083957,99.8229273559429,0.0707531921957422,0.990000009536743,1410.86111111111,143.977780942564,8.0,98.4629736596111,838.468721742983,98.0177817874485,1015.69694903338,183.685448952915,0.688711961886351,178.693780650263,7.98178128930612,13.9164362410704,119.796049880283,156.742106984802,39.9033879174127,33.7145215396137,20.002765945152,239.023203531901,98.0177817874485,1.01241434835026
10,0.0,0.450626234686029,47.2291936313193,353.742124366006,360.502490509926,61.3960364172572,182.501383616626,52.9111747468012,60.0,186.37991739707,5.89197199210903,85.0604219093814,77.6287243182843,85.5617247361403,36.1466865539551,29.7565137423002,25.3492912879357,150.0,185.637282369252,3172.57586600124,0.218408213589885,89.9818634468992,246.016773599042,12.2607371682598,5.61568142086586,30.2646485911475,185.044489493602,27.6352596007948,6.19122540752093,13.2543322222203,365.119189053006,82.4856298387315,689.21454029541,0.464021508787017,562.18765331515,374.754557987238,190.419198881799,457.488511722307,236.382506512393,49.9784721851349,218.463544951545,212.95969581604,46.0152861956137,32.9739770528063,237.014099799262,0.256452536318037,282.633559214274,96.2536418172039,243.559311884267,238.824586181641,108.897548596196,108.430070039961,0.0823111436616572,1.00999999046326,1317.31944444444,146.827872057314,102.521589907596,0.0737084095601734,0.970000028610229,1390.90763888889,144.074446388527,111.307934782664,0.0825988981038713,1.02999997138977,1347.57166666667,152.852040156612,100.433543025123,0.0723652410135055,0.939999997615814,1387.86994444444,144.774818816008,103.75500202179,0.0758483215162987,0.949999988079071,1367.92746296296,145.957966486613,110.838121215962,0.0827941668732664,0.990000009536743,1338.71896296296,152.312223759404,8.0,98.4450431810058,885.9726083261,98.0091581928487,1018.6378970676,184.48298690954,0.688210774996342,178.745624647781,8.22745470715089,14.3389540125926,118.898207555023,156.985655146846,40.1570561091105,34.2379567061556,20.4881918754107,243.559311884267,98.0091581928487,1.01238365684075
11,0.0,0.450581218768704,53.6380677751227,353.094879317609,360.753192072374,61.4604165376355,182.64066226243,53.0506249451107,60.0,187.914782517045,5.88549828247104,86.0073922865753,77.4417106069901,85.4633744929387,36.1466865539551,29.7018747182993,25.2453947816611,150.0,186.104360491278,3258.59527785637,0.217695310102074,95.5143390118632,245.046661328464,12.465658340903,5.67173990745137,30.0473365897224,185.033968122678,25.5945323349534,6.23677422602971,13.4274929063147,373.652978877315,85.6460269221553,704.575361979167,0.464453779054507,597.569893300587,374.107230476354,190.059572486863,461.943691409248,238.857606338471,49.9913589000702,219.551945050557,214.001902911825,48.7991061387239,33.5610297259578,239.86596631368,0.255791008472443,288.006951955159,100.092169438115,246.720849901282,241.736539077759,109.46520506754,124.559710540771,0.0991096690030433,1.00999999046326,1256.78666666667,154.425373557762,113.081913217913,0.0852503855967729,0.970000028610229,1326.46805555556,152.231114253291,122.814585049947,0.0954870010690064,1.02999997138977,1286.19166666667,161.341020697134,110.85750190417,0.0837096348700116,0.939999997615814,1324.30994444444,152.777040382668,114.327502377828,0.0874622755909793,0.949999988079071,1307.16359259259,153.916853106463,122.279604173307,0.0953797248449224,0.990000009536743,1282.02932407407,160.977411679868,8.0,98.5088551515913,934.879086190683,97.9987191570048,1019.71517622206,184.816143881672,0.687709588106332,178.386044065338,8.45241385568068,14.7462507456541,118.359256293591,156.986187357585,40.4072314898173,34.8975043593572,20.9180721965837,246.720849901282,97.9987191570048,1.01233998252471
13,0.0,0.450608076483053,57.9723716401236,352.903441386727,361.181218576931,61.4329607004909,182.878454764962,53.0434699977239,60.0,189.261311848958,5.87902457283306,88.1547697642917,77.3347410675663,85.5567016601563,36.1466865539551,29.7537231445313,25.1859672597591,150.0,186.57580099622,3346.54175965507,0.216982597686453,100.922463313081,243.950530032146,12.6711792402798,5.72779839403689,29.0448468637066,184.977457924537,23.5523603483701,6.26369371704153,13.5632056067972,381.272822168421,88.5239908914791,718.291079903158,0.465008220799335,625.772041455256,374.555466175079,190.308592319489,466.37951173593,241.321950964406,50.0175788370768,220.958431148832,215.368325961533,51.0153860261705,33.6022730848524,242.483381313748,0.255884688960181,292.748831276942,103.487519427983,250.021038691203,244.795824474759,110.028094367981,136.814307700263,0.113780148706558,1.00999999046326,1202.44444444444,162.176853483695,120.094167760213,0.0946098279728708,0.970000028610229,1269.3625,160.370927824797,135.300213654836,0.109739208512145,1.02999997138977,1232.925,169.892362827725,121.277709102631,0.0954366965299911,0.939999997615814,1270.766,160.612593926324,128.181669129266,0.102309106607636,0.949999988079071,1252.88621296296,162.05153133251,134.909693949382,0.109761814094234,0.990000009536743,1229.11319444444,169.256670860008,8.0,98.5289056465451,983.488722624602,98.0154850006104,1022.33233083089,185.210284487406,0.687208401216323,178.279689659293,8.68247169344503,15.1191710233688,117.750294462304,156.990699655038,40.6603616421039,35.5635667607403,21.3536509337249,250.021038691203,98.0154850006104,1.01233789662968
15,0.0,0.450835644011167,61.9713736159018,353.622981165934,362.466312408447,61.4626249000347,183.592395782471,53.0494088029508,60.0,191.009706370036,5.87255086319508,90.2111066237888,77.2418365478516,85.6555786132813,36.1466865539551,29.8086547851563,25.1343536376953,150.0,187.600254081619,3436.90542247979,0.21635782469114,106.753279594086,243.296731841008,12.895466460019,5.7838568806224,27.7315513787993,185.053139869778,21.0517767687689,6.29617085272843,13.6852396581886,389.589565135815,91.2931269764499,733.261217244466,0.46564709657034,659.013930815415,374.973227046086,190.54068169227,471.589582982494,244.216434990275,49.9931619771322,221.297652157375,215.649562218076,53.7331136512756,33.2582251654731,245.787602097405,0.255913555622101,298.296438159365,107.286731789329,253.476885867649,248.018995573256,110.522316466437,148.536461321513,0.129007767217066,1.00999999046326,1151.37611111111,169.978335027341,127.319167815314,0.104413761445902,0.970000028610229,1219.37152777778,168.807966500741,147.894710769653,0.125193333969171,1.02999997138977,1181.33055555556,178.923013270343,132.256463432312,0.108927637138552,0.939999997615814,1214.16811111111,169.344447100604,140.39833539327,0.117056067847693,0.949999988079071,1199.411,170.549400795831,147.500448414979,0.12517415934526,0.990000009536743,1178.36180555556,177.828890369557,8.0,98.5707549245734,1034.53316130462,98.0156544735557,1021.04067111545,186.138012221442,0.686707214326313,178.679433981075,8.91865871404419,15.4947433405452,117.387073245004,156.975399415577,40.8847874616965,36.2328881691543,21.8141251740632,253.476885867649,98.0156544735557,1.01233880978148
